"ISO","Language","Family","Area","H","H_unigram","L2prop","MC","NumChap","Population","Rangesize","vehicularity","ethnologue_L2_users","used_as_L2_by","notes"
"ndv","Ndut","Niger-Congo","African-Savannah",NA,NA,0,0.571428596973419,7,38600,79.37539477,0,FALSE,NA,""
"neb","Toura","Niger-Congo","African-Savannah",1.51224303245544,8.20063877105713,0,NA,NA,38500,2272.731757,0,FALSE,NA,""
"nee","Kumak","Austronesian","Oceania",NA,NA,0,0.25,1,950,864.4195287,0,FALSE,NA,""
"new","Newar","Sino-Tibetan","Indic",NA,NA,0.036481648683548,0.643750011920929,9,839000,426.0925867,0,TRUE,NA,""
"nez","Nez Perce","Sahaptian","Basin-and-Plains",NA,NA,0,0.672500014305115,20,200,3168.050154,0,FALSE,NA,"semi-speakers"
"nfr","Nafaanra","Niger-Congo","African-Savannah",1.52356564998627,7.37958478927612,0,NA,NA,61000,1620.056759,0,FALSE,"doy",""
"nga","Ngbaka","Niger-Congo","S-Africa",NA,NA,0,0.5,2,1013650,28904.56485,0,FALSE,"gix:zmz:mnh:nuu",""
"ngi","Ngizim","Afro-Asiatic","African-Savannah",NA,NA,0,0.444444447755814,9,80000,2357.34646,0,FALSE,NA,""
"ngk","Ngalkbun","Australian","N-Australia",NA,NA,0,1,4,20,15681.8163,0,FALSE,"rmb",""
"ngo","Ngoni","Niger-Congo","S-Africa",NA,NA,0,0.666666686534882,6,223000,21264.84729,0,FALSE,NA,""
"ngu","Guerrero Nahuatl","Uto-Aztecan","",1.32466065883636,NA,0,NA,NA,150000,8755.552786,0,FALSE,NA,""
"nhe","Eastern Huasteca Nahuatl","Uto-Aztecan","",1.31291222572327,8.86965084075928,0,0.625,8,410000,4559.82822,0,FALSE,"hus",""
"nhg","Tetelcingo Nahuatl","Uto-Aztecan","Mesoamerica",1.54155004024506,9.29095935821533,0,0.455952376127243,21,3500,94.53567508,0,FALSE,NA,""
"nhi","Tenango Nahuatl","Uto-Aztecan","",1.44316673278809,9.29507637023926,0,NA,NA,17100,147.8330556,0,FALSE,NA,""
"nhn","Central Nahuatl","Uto-Aztecan","Mesoamerica",NA,NA,0,1,1,40000,990.2745878,0,FALSE,NA,""
"nhr","Naro","Khoisan","S-Africa",1.48246920108795,NA,0.5,NA,NA,14000,58640.93732,1,TRUE,"nmn:gnk:gwj:ktz",""
"nhu","Noone","Niger-Congo","African-Savannah",1.52080523967743,8.07499217987061,0,0.444444447755814,9,25000,296.304951,0,FALSE,"bmv:lmp:ncr:oku:asj",""
"nhw","Western Huasteca Nahuatl","Uto-Aztecan","Mesoamerica",1.29938101768494,8.88888072967529,0,NA,NA,400000,2812.755566,0,FALSE,NA,""
"nhx","Isthmus-Mecayapan Nahuatl","Uto-Aztecan","Mesoamerica",NA,NA,0,1,2,20000,666.860063,0,FALSE,NA,""
"nhy","Northern Oaxaca Nahuatl","Uto-Aztecan","",1.39742410182953,9.07718563079834,0,NA,NA,9000,154.6019898,0,FALSE,NA,""
"nia","Nias","Austronesian","Southeast-Asia",1.54041182994843,8.74413871765137,0,0.616666674613953,10,770000,5246.585405,0,FALSE,NA,""
"nif","Nek","Trans-New-Guinea","",1.47027790546417,9.75124168395996,0,NA,NA,1500,55.56372962,0,FALSE,NA,""
"nih","Nyiha","Niger-Congo","S-Africa",NA,NA,0,1,2,662000,6226.775499,0,FALSE,NA,""
"nii","Nii","Trans-New-Guinea","Interior-New-Guinea",1.35340881347656,7.7685923576355,0,NA,NA,12000,414.0408516,0,FALSE,NA,""
"nij","Ngaju","Austronesian","Southeast-Asia",1.5083521604538,8.55153179168701,NA,NA,NA,890000,31470.93035,1,FALSE,NA,""
"nim","Nilamba","Niger-Congo","",1.75802612304688,11.0622406005859,0,NA,NA,455000,6763.601906,0,FALSE,NA,""
"nin","Ninzo","Niger-Congo","",1.51039457321167,7.39488697052002,0,NA,NA,35000,390.1554228,0,FALSE,"xab",""
"nio","Nganasan","Uralic","Inner-Asia",NA,NA,0,0.666666686534882,9,500,23240.57063,0,FALSE,"enh",""
"nir","Nimboran","Nimboran","N-Coast-New-Guinea",NA,NA,0,0.5,5,2000,332.9293987,0,FALSE,NA,""
"nit","Southeastern Kolami","Dravidian","",NA,NA,0,0.646153867244721,13,10000,1045.29852,0,FALSE,NA,""
"niu","Niue","Austronesian","Oceania",NA,NA,NA,0.16666667163372,12,7950,266.1852725,1,FALSE,NA,""
"niv","Gilyak","Language-isolate","N-Coast-Asia",NA,NA,0,0.696081340312958,24,690,8086.597086,0,FALSE,NA,""
"niy","Ngiti","Nilo-Saharan","S-Africa",NA,NA,0,0.502192974090576,19,100000,581.1592975,0,FALSE,NA,""
"njb","Nocte Naga","Sino-Tibetan","Southeast-Asia",NA,NA,0,1,5,35000,1251.991428,0,FALSE,NA,""
"njh","Lotha Naga","Sino-Tibetan","Southeast-Asia",NA,NA,0,0.785714268684387,7,148000,741.5071607,0,FALSE,"nsm",""
"njm","Angami Naga","Sino-Tibetan","Southeast-Asia",1.63011908531189,9.08488655090332,NA,NA,NA,125000,2004.664831,1,FALSE,"nri:nkh:nsm",""
"njo","Ao Naga","Sino-Tibetan","Southeast-Asia",NA,NA,0,0.681818187236786,11,232000,1429.068231,0,FALSE,"nbc:nsa:nsm",""
"nju","Ngadjunmaya","Australian","S-Australia",NA,NA,0,0.666666686534882,6,10,72951.24475,0,FALSE,NA,"No known L1 speakers"
"nko","Nkonya","Niger-Congo","African-Savannah",1.55931508541107,NA,0,0.5625,8,28000,194.5438378,0,FALSE,NA,""
"nkr","Nukuoro","Austronesian","Oceania",NA,NA,0,1,1,860,0.605304827,0,FALSE,NA,""
"nlc","Nalca","Trans-New-Guinea","",1.36310052871704,9.20371723175049,0,NA,NA,11100,1387.78004,0,FALSE,NA,""
"nld","Dutch","Indo-European","Europe",1.69064235687256,8.75376892089844,NA,0.330729156732559,16,21220000,90175.3317,1,FALSE,NA,""
"nlg","Gela","Austronesian","Oceania",NA,NA,0,0.25,4,11900,412.710932,0,FALSE,NA,""
"nll","Nihali","Language-isolate","",NA,NA,0,0.47857141494751,5,2000,382.1287467,0,FALSE,NA,""
"nmd","Ndumu","Niger-Congo","S-Africa",NA,NA,0,0.400000005960465,5,4310,352.1725749,0,FALSE,NA,""
"nmf","Tangkhul Naga","Sino-Tibetan","Southeast-Asia",NA,NA,0,0.9375,8,125000,2762.519431,0,FALSE,NA,""
"nmm","Manangba","Sino-Tibetan","Indic",NA,NA,0,1,1,3740,777.1162143,0,FALSE,NA,""
"nmn","!Xóõ","Khoisan","S-Africa",NA,NA,0,1,1,4200,90000.46133,0,FALSE,NA,""
"nmu","Northeast Maidu","Maiduan","Basin-and-Plains",NA,NA,0,0.779761910438538,14,2,14.13048485,0,FALSE,NA,"One L1 speaker, a few semispeakers"
"nmz","Nawdm","Niger-Congo","",1.62278544902802,8.76328563690186,0,NA,NA,146000,6105.896038,0,FALSE,NA,""
"nnb","Nande","Niger-Congo","S-Africa",1.53400564193726,10.5664215087891,0,1,2,903000,10230.06635,0,FALSE,"bhy",""
"nnh","Ngiemboon","Niger-Congo","African-Savannah",1.66724276542664,8.93192291259766,0,NA,NA,250000,224.3711796,0,FALSE,"jgo:nla",""
"nni","North Nuaulu","Austronesian","Oceania",NA,NA,0,0.454545468091965,11,500,73.23036574,0,FALSE,NA,""
"nnk","Nankina","Trans-New-Guinea","N-Coast-New-Guinea",NA,NA,0,0.5,2,2500,177.3069586,0,FALSE,NA,""
"nnm","Namia","Sepik","N-Coast-New-Guinea",NA,NA,0,0.375,8,6000,721.9010508,0,FALSE,NA,""
"nnw","Southern Nuni","Niger-Congo","",1.43653321266174,7.17361927032471,0,NA,NA,168000,13187.32618,0,FALSE,NA,""
"noa","Woun Meu","Chocoan","Andean",1.50604963302612,9.84666156768799,0,1,6,6000,13659.32832,0,FALSE,"sja",""
"nog","Nogai","Altaic","Inner-Asia",NA,NA,0,1,6,90000,2687.736175,0,FALSE,NA,""
"nop","Numanggang","Trans-New-Guinea","",1.54974007606506,10.0981168746948,0,NA,NA,2260,122.2632081,0,FALSE,NA,""
"not","Nomatsiguenga","Maipurean","Andean",1.42273235321045,10.2045240402222,0,NA,NA,6500,3215.667046,0,FALSE,NA,""
"nou","Ewage-Notu","Trans-New-Guinea","S-New-Guinea",1.32033562660217,7.89166450500488,0,NA,NA,12900,674.8815686,0,FALSE,"bjz:bhg",""
"npa","Nar Phu","Sino-Tibetan","Indic",NA,NA,0,0.708333313465118,8,800,385.4605446,0,FALSE,NA,""
"npl","Nahuatl, Southeastern Puebla","Uto-Aztecan","",1.47920882701874,9.26574325561523,0,NA,NA,92000,1295.721113,0,FALSE,NA,""
"npy","Napu","Austronesian","Oceania",1.46007931232452,9.00528144836426,0,NA,NA,6000,910.2758193,0,FALSE,NA,""
"nrb","Nara","Nilo-Saharan","Greater-Abyssinia",NA,NA,0,0.607142865657806,7,81400,1931.151262,0,FALSE,"byn",""
"nri","Chokri Naga","Sino-Tibetan","",NA,NA,0,0.333333343267441,6,24000,464.9810151,0,FALSE,NA,""
"nrz","Lala","Austronesian","S-New-Guinea",NA,NA,0,0.666666686534882,6,3000,694.823573,0,FALSE,NA,""
"nse","Nsenga","Niger-Congo","S-Africa",NA,NA,0,0.666666686534882,3,752100,38534.97931,0,FALSE,NA,""
"nsm","Sumi Naga","Sino-Tibetan","Southeast-Asia",NA,NA,0,0.796296298503876,9,242000,1992.878913,0,FALSE,NA,""
"nsn","Nehan","Austronesian","Oceania",1.4039443731308,8.99382591247559,0,0.666666686534882,3,6500,35.13959536,0,FALSE,NA,""
"nso","Northern Sotho","Niger-Congo","S-Africa",1.5592542886734,7.96245002746582,0.662733972072601,0.666666686534882,6,4090000,78922.94346,1,TRUE,NA,""
"nss","Nali","Austronesian","",1.3897944688797,8.56066703796387,0,NA,NA,1800,139.2372297,0,FALSE,NA,""
"nst","Tase Naga","Sino-Tibetan","Southeast-Asia",NA,NA,0,1,1.5,100400,4818.72303,0,FALSE,NA,""
"nsz","Nisenan","Maiduan","California",NA,NA,0,0.833333313465118,6,1,NA,0,FALSE,NA,"No known L1 speakers"
"ntj","Ngaanyatjarra","Australian","S-Australia",NA,NA,0,1,4,990,60507.16642,0,FALSE,"kux:pti",""
"ntm","Nateni","Niger-Congo","African-Savannah",NA,NA,0,1,1,66000,909.2504143,0,FALSE,"wwa",""
"nto","Ntomba","Niger-Congo","S-Africa",NA,NA,0,1,1,100000,12632.48119,0,FALSE,NA,""
"ntp","Northern Tepehuan","Uto-Aztecan","Mesoamerica",1.3016494512558,9.60028171539307,0,0.833333313465118,12,6200,3307.872314,0,FALSE,NA,""
"ntr","Delo","Niger-Congo","",1.37834119796753,7.79225635528564,0,NA,NA,16300,758.9447066,0,FALSE,NA,""
"num","Niuafo'ou","Austronesian","Oceania",NA,NA,0.5,0,3,690,53.10615308,0,TRUE,NA,""
"nun","Nung","Sino-Tibetan","Southeast-Asia",NA,NA,0,0.333333343267441,1,790,1152.613889,0,FALSE,NA,""
"nup","Nupe-Nupe-Tako","Niger-Congo","African-Savannah",NA,NA,0.200000002980232,0.190476194024086,7,800000,16163.58271,1,TRUE,"aum:bzw",""
"nus","Nuer","Nilo-Saharan","African-Savannah",1.64729869365692,8.37590885162354,0.001252628280781,0.625,8,804900,95486.81619,0,TRUE,"dks",""
"nut","Nung","Tai-Kadai","Southeast-Asia",NA,NA,0,0.025000000372529,10,856000,12264.60002,0,FALSE,NA,""
"nux","Mehek","Sepik","N-Coast-New-Guinea",NA,NA,0,1,2,6300,62.37150355,0,FALSE,NA,""
"nuy","Nunggubuyu","Australian","N-Australia",NA,NA,0,0.609848499298096,22,360,2773.419632,0,FALSE,"rit",""
"nvm","Namiae","Trans-New-Guinea","",1.36961460113525,8.32858276367188,0,NA,NA,1200,67.35014377,0,FALSE,NA,""
"nwb","Nyabwa","Niger-Congo","",1.4582040309906,8.65064525604248,0,NA,NA,42700,4082.635246,0,FALSE,NA,""
"nwi","Southwest Tanna","Austronesian","Oceania",1.38709151744843,8.82593822479248,0,NA,NA,5000,150.3429067,0,FALSE,"nwi",""
"nxg","Ngad'a","Austronesian","Oceania",NA,NA,0,0,8,60000,818.0890165,0,FALSE,NA,""
"nya","Nyanja","Niger-Congo","S-Africa",1.59580135345459,10.0923519134521,NA,0.857142865657806,7,8402000,132569.7796,1,FALSE,"kzn:lon:yao",""
"nyf","Giryama","Niger-Congo","",1.650475025177,10.0164670944214,0,NA,NA,623000,12620.19146,0,FALSE,"coh:pkb:ssn",""
"nyh","Nyigina","Australian","N-Australia",NA,NA,0,0.625,4,50,19241.22744,0,FALSE,NA,""
"nyi","Ama","Nilo-Saharan","African-Savannah",NA,NA,0,0.5,6,70000,727.0384282,0,FALSE,NA,""
"nyj","Nyanga","Niger-Congo","S-Africa",NA,NA,0,0.75,1,150000,6685.957568,0,FALSE,NA,""
"nym","Nyamwezi","Niger-Congo","S-Africa",NA,NA,0,0.699999988079071,10,980000,60360.82936,0,FALSE,"kiv",""
"nyn","Nyankore","Niger-Congo","S-Africa",1.65119481086731,11.0213890075684,0,0.75,8,2330000,16900.36009,0,FALSE,"cgg",""
"nyo","Nyoro","Niger-Congo","S-Africa",1.64215040206909,10.8817672729492,0,1,3,667000,12586.90506,0,FALSE,"rwm:rub:ruc",""
"nyy","Nyakyusa-Ngonde","Niger-Congo","",1.57016253471375,10.7494621276855,0,NA,NA,1105000,5146.583801,0,FALSE,NA,""
"nzk","Nzakara","Niger-Congo","African-Savannah",NA,NA,0,0.666666686534882,6,50000,21639.33684,0,FALSE,"kym",""
"nzm","Zeme Naga","Sino-Tibetan","Southeast-Asia",NA,NA,0,0.16666667163372,6,72800,258.8539159,0,FALSE,NA,""
"oaa","Orok","Altaic","N-Coast-Asia",NA,NA,0,0.885714292526245,7,64,3009.897227,0,FALSE,NA,"Seriously endangered."
"obo","Obo Manobo","Austronesian","",1.252965092659,8.03440380096436,0,NA,NA,60000,726.5818384,0,FALSE,NA,""
"oci","Occitan","Indo-European","Europe",NA,NA,NA,0.75,1,2043810,194319.3024,1,FALSE,NA,""
"ocu","Atzingo Matlatzinca","Otomanguean","Mesoamerica",NA,NA,0,0.699999988079071,10,75,48.5424094,0,FALSE,NA,""
"ogo","Khana","Niger-Congo","African-Savannah",NA,NA,0,0.378787875175476,11,200000,183.0554569,0,FALSE,NA,""
"ogu","Ogbronuagum","Niger-Congo","African-Savannah",NA,NA,0,0.555555582046509,9,12000,108.1816295,0,FALSE,NA,""
"ojs","Severn Ojibwa","Algic","E-North-America",2.22115206718445,10.6866321563721,0,1,1,10500,1739.828877,0,FALSE,NA,""
"oka","Okanagan","Salish","Basin-and-Plains",NA,NA,0,1,2,510,4445.583089,0,FALSE,NA,"semi-speakers"
"okv","Orokaiva","Trans-New-Guinea","",1.40575325489044,8.03101253509522,0,0.800000011920929,5,35000,1592.974053,0,FALSE,NA,""
"old","Mochi","Niger-Congo","",1.76545262336731,10.43004322052,0,1,1,597000,973.2814432,0,FALSE,NA,""
"oma","Omaha-Ponca","Siouan-Catawban","Basin-and-Plains",NA,NA,0,1,3,85,814.9908346,0,FALSE,NA,""
"omb","East Ambae","Austronesian","Oceania",NA,NA,0,0.190476194024086,7,5000,206.5517182,0,FALSE,NA,""
"omw","South Tairora","Trans-New-Guinea","",1.17711043357849,9.58518218994141,0,NA,NA,7000,330.0554531,0,FALSE,NA,""
"one","Oneida","Iroquoian","E-North-America",NA,NA,0,0.555357158184052,26,250,832.7348765,0,FALSE,NA,""
"ong","Olo","Torricelli","N-Coast-New-Guinea",1.23581755161285,7.97146511077881,0,0.625,8,13700,1132.160732,0,FALSE,NA,""
"ons","Ono","Trans-New-Guinea","N-Coast-New-Guinea",NA,NA,0.090909093618393,0.4375,4,5500,303.5029964,0,TRUE,"ded:noh:slw",""
"ood","Tohono O'odham","Uto-Aztecan","Basin-and-Plains",1.51012921333313,7.87855195999146,0,0.637499988079071,11.5,9600,15527.96096,0,FALSE,NA,""
"oon","Önge","Andamanese","Southeast-Asia",NA,NA,0,0.78125,8,94,703.0992488,0,FALSE,NA,""
"opm","Oksapmin","Trans-New-Guinea","Interior-New-Guinea",1.40816700458527,9.17634677886963,0,0.666666686534882,6,8000,646.3865697,0,FALSE,"ham",""
"osa","Osage","Siouan-Catawban","E-North-America",NA,NA,0,0.222222223877907,9,5,1294.721259,0,FALSE,NA,"A few semifluent speakers."
"oss","Osetin","Indo-European","Greater-Mesopotamia",1.74131834506989,9.99935340881348,0,0.625,10,615000,4441.475306,0,FALSE,NA,""
"ote","Mezquital Otomi","Otomanguean","Mesoamerica",1.45521569252014,8.3068208694458,0,0.400892853736877,16,100000,1607.674585,0,FALSE,NA,""
"otm","Eastern Highland Otomi","Otomanguean","Mesoamerica",1.45480298995972,8.19014358520508,0,0.125,1,49300,319.0169901,0,FALSE,NA,""
"otn","Tenango Otomi","Otomanguean","",1.29766142368317,8.3892240524292,0,NA,NA,10000,416.6519285,0,FALSE,NA,""
"otr","Otoro","Niger-Congo","African-Savannah",NA,NA,0,1,4,10000,169.4101195,0,FALSE,NA,""
"ots","Estado de México Otomi","Otomanguean","Mesoamerica",1.41621136665344,8.4636344909668,0,NA,NA,10000,315.7644376,0,FALSE,NA,""
"otw","Ottawa","Algic","",NA,NA,0,0.533333361148834,12,27100,2371.407438,0,FALSE,NA,""
"otz","Ixtenco Otomi","Otomanguean","Mesoamerica",NA,NA,0,1,1,740,150.9883953,0,FALSE,NA,""
"oym","Wayampi","Tupian","NE-South-America",NA,NA,0,0.600000023841858,5,1180,16715.12944,0,FALSE,NA,""
"ozm","Koonzime","Niger-Congo","",1.62449896335602,8.60947132110596,0,NA,NA,30000,7952.820072,0,FALSE,"bkc:biw",""
"pab","Parecís","Maipurean","NE-South-America",1.30516600608826,9.45197105407715,0,0,1,1290,8617.286278,0,FALSE,NA,""
"pac","Pacoh","Austro-Asiatic","Southeast-Asia",NA,NA,0,1,1,29200,1802.706206,0,FALSE,NA,""
"pad","Paumarí","Arauan","NE-South-America",1.19871938228607,9.57876300811768,0,0.575793623924255,21,870,7116.035074,0,FALSE,NA,""
"pag","Pangasinan","Austronesian","Oceania",1.54687714576721,8.74219131469727,NA,0.535714268684387,7,1160000,1209.236321,1,FALSE,NA,""
"pah","Tenharim","Tupian","",1.28582453727722,8.29412460327148,0,NA,NA,790,6196.949211,0,FALSE,NA,""
"pam","Pampangan","Austronesian","Oceania",1.49883949756622,8.64283180236816,NA,0.75,4,1900000,3297.447201,1,FALSE,"blx",""
"pan","Eastern Panjabi","Indo-European","Indic",1.73492670059204,8.94726848602295,NA,0.578571438789368,21,27100000,50513.48149,1,FALSE,"bge:bht:kfs:cdh:cdj:dgo:xnr:mjl:ssi",""
"pao","Northern Paiute","Uto-Aztecan","Basin-and-Plains",NA,NA,0,0.462121218442917,11,1630,5505.764002,0,FALSE,NA,""
"pap","Papiamentu","Creole","NE-South-America",1.58726465702057,7.85856437683106,0.058846030384302,NA,NA,239400,922.5217909,1,TRUE,NA,""
"par","Panamint","Uto-Aztecan","Basin-and-Plains",NA,NA,0,0.47272726893425,11,20,148.1358627,0,FALSE,NA,""
"pau","Palauan","Austronesian","Oceania",NA,NA,NA,0.442187488079071,16,14800,456.6304063,1,FALSE,NA,""
"pav","Pakaásnovos","Chapacuran","NE-South-America",NA,NA,0,0.268727093935013,26,1930,3723.421352,0,FALSE,"orw",""
"paw","Pawnee","Caddoan","Basin-and-Plains",NA,NA,0,0.863636374473572,11,20,100.7667312,0,FALSE,NA,""
"pay","Pech","Chibchan","Mesoamerica",NA,NA,0,0.75,3,990,1255.007719,0,FALSE,NA,""
"pbb","Páez","Paezan","NE-South-America",1.52222728729248,10.6256685256958,0,0.795454561710358,11,77400,10662.5389,0,FALSE,NA,""
"pbc","Patamona","Cariban","",1.39361810684204,8.67609405517578,0,NA,NA,4700,10727.53091,0,FALSE,NA,""
"pbi","Parkwa","Afro-Asiatic","African-Savannah",1.33415746688843,8.18106365203857,0,0.5,2,30000,55.79737527,0,FALSE,NA,""
"pbl","Mak","Niger-Congo","",1.47147643566132,8.29295158386231,0,NA,NA,5690,139.0021547,0,FALSE,NA,""
"pbr","Pangwa","Niger-Congo","S-Africa",NA,NA,0,1,1,95000,3954.77064,0,FALSE,NA,""
"pbs","Central Pame","Otomanguean","Mesoamerica",NA,NA,0,0.600000023841858,5,4350,1901.307494,0,FALSE,NA,""
"pcc","Bouyei","Tai-Kadai","Southeast-Asia",NA,NA,0,0,3,2649100,25796.60998,0,FALSE,"bwx:mkg:tct",""
"pdt","Plautdietsch","Indo-European","Europe",1.74159133434296,8.74433994293213,0,NA,NA,84900,20890.88824,0,FALSE,NA,""
"peh","Bonan","Altaic","Inner-Asia",NA,NA,0,0.800000011920929,5,6000,1755.399634,0,FALSE,NA,""
"pei","Chichimeca-Jonaz","Otomanguean","Mesoamerica",NA,NA,0,0.5,2,200,179.3568539,0,FALSE,NA,""
"pes","Western Farsi","Indo-European","Greater-Mesopotamia",1.88892734050751,9.28466033935547,NA,0.524175822734833,26,22472000,706337.8433,1,FALSE,NA,""
"pia","Pima Bajo","Uto-Aztecan","Mesoamerica",NA,NA,0,0.722222208976746,9,1000,1849.251817,0,FALSE,NA,""
"pib","Yine","Maipurean","",1.56228768825531,10.0104427337646,0,0.666666686534882,6,4000,3421.227761,0,FALSE,NA,""
"pid","Piaroa","Sálivan","NE-South-America",NA,NA,0,0.75,8,12280,53405.28992,0,FALSE,"wpc",""
"pif","Pingelapese","Austronesian","Oceania",NA,NA,0,1,1,2500,2.50882894,0,FALSE,NA,""
"pio","Piapoco","Maipurean","NE-South-America",1.24714267253876,9.82358455657959,0,NA,NA,6380,20744.40013,0,FALSE,"aca",""
"pip","Pero","Afro-Asiatic","African-Savannah",NA,NA,0,0.5625,8,25000,669.3814256,0,FALSE,"juh",""
"pir","Piratapuyo","Tucanoan","NE-South-America",1.23567545413971,9.14692115783691,0,NA,NA,1070,647.5706345,0,FALSE,NA,""
"pis","Pijin","Creole","",1.25183153152466,7.18254709243774,0.926372945308685,NA,NA,24400,57.48872755,1,TRUE,"nfl:utp:aua:bgt:nke:far:nlz:ntu:npx:svs:tkw:mlu:tqu:piv",""
"piv","Pileni","Austronesian","Oceania",NA,NA,0,0.200000002980232,1,1660,17.42417308,0,FALSE,"nfl",""
"pjt","Pitjantjatjara","Australian","S-Australia",NA,NA,0.158227846026421,0.525757551193237,11,2120,336427.3019,0,TRUE,NA,""
"pkb","Upper Pokomo","Niger-Congo","",1.59004497528076,10.0034885406494,0,NA,NA,63000,2305.451226,0,FALSE,"nyf:mlk:ssn",""
"pko","Pökoot","Nilo-Saharan","S-Africa",NA,NA,0,0.777777791023255,9,334400,21576.56672,0,FALSE,"tuv",""
"plg","Pilagá","Guaykuruan","SE-South-America",1.29300582408905,8.71363067626953,0,0.699999988079071,10,4000,36555.29736,0,FALSE,NA,""
"plh","Paulohi","Austronesian","Oceania",NA,NA,0,0.472222208976746,9,50,5.775508464,0,FALSE,NA,""
"plo","Oluta Popoluca","Mixe-Zoquean","Mesoamerica",NA,NA,0,0.666666686534882,1,100,45.99825624,0,FALSE,NA,""
"pls","San Marcos Tlalcoyalco Popoloca","Otomanguean","",1.35126996040344,8.02393627166748,0,NA,NA,5000,90.00073396,0,FALSE,NA,""
"plt","Plateau Malagasy","Austronesian","",1.43386256694794,9.0407657623291,NA,0.308774262666702,27,7520000,134715.0786,1,FALSE,NA,""
"plu","Palikúr","Maipurean","NE-South-America",NA,NA,0,0.466666668653488,10,1420,2197.860066,0,FALSE,NA,""
"plw","Brooke's Point Palawano","Austronesian","",1.47579753398895,8.77774620056152,0,NA,NA,14400,976.915367,0,FALSE,NA,""
"pma","Paama","Austronesian","Oceania",NA,NA,0,0.529761910438538,21,6000,57.43129949,0,FALSE,"lmu",""
"pmf","Pamona","Austronesian","",1.22051870822907,8.0495023727417,0,NA,NA,106000,13703.32411,0,FALSE,NA,""
"pmj","Southern Pumi","Sino-Tibetan","",NA,NA,0,0.714285731315613,7,19000,3907.940585,0,FALSE,"sxg",""
"pne","Western Penan","Austronesian","",1.34321641921997,7.52127552032471,0,NA,NA,3455,1207.975329,0,FALSE,NA,""
"png","Pongu","Niger-Congo","African-Savannah",NA,NA,0,0,1,30000,1493.838419,0,FALSE,NA,""
"pnw","Panytyima","Australian","S-Australia",NA,NA,0,0.833333313465118,5,50,7672.132426,0,FALSE,NA,""
"poe","San Juan Atzingo Popoloca","Otomanguean","Mesoamerica",1.22175288200378,7.69064617156982,0,1,2,5000,158.2970895,0,FALSE,NA,""
"poh","Eastern Pokomchí","Mayan","",1.24347424507141,8.00632572174072,0,NA,NA,42200,313.3330842,0,FALSE,NA,""
"poi","Highland Popoluca","Mixe-Zoquean","Mesoamerica",1.35960185527802,8.68939113616943,0,0.833333313465118,6,30000,820.2550479,0,FALSE,NA,""
"pol","Polish","Indo-European","Europe",1.93973064422607,10.2086734771729,0.011101501062512,0.529761910438538,14,37794600,312244.7644,1,TRUE,NA,""
"pom","Southeastern Pomo","Pomoan","California",NA,NA,0,0.704761922359467,20,5,19.30670798,0,FALSE,NA,"One L1 speaker."
"pon","Pohnpeian","Austronesian","Oceania",NA,NA,NA,0.409090906381607,11,29000,357.4875191,1,FALSE,"mkj:ngm:nkr:pif",""
"poo","Central Pomo","Pomoan","California",NA,NA,0,0.266666680574417,2,4,153.1115081,0,FALSE,NA,"Two L1 speakers."
"por","Portuguese","Indo-European","Europe",1.77390694618225,9.11947631835938,0.048620223999024,0.453125,16,173000000,6871774.632,1,TRUE,NA,""
"pos","Sayula Popoluca","Mixe-Zoquean","Mesoamerica",NA,NA,0,0,1,4000,70.98341635,0,FALSE,NA,""
"pot","Potawatomi","Algic","E-North-America",NA,10.641526222229,0,0,1,1300,1158.595687,0,FALSE,NA,""
"poy","Pogolo","Niger-Congo","S-Africa",NA,NA,0,1,1,185000,5346.553498,0,FALSE,NA,""
"ppk","Uma","Austronesian","Oceania",1.50551915168762,9.51337909698486,0,0.625,2,20000,2225.076319,0,FALSE,NA,""
"ppl","Pipil","Uto-Aztecan","Mesoamerica",NA,NA,0.615384638309479,0.507563054561615,17,20,4019.895102,0,TRUE,NA,""
"ppo","Folopa","Trans-New-Guinea","Interior-New-Guinea",1.27222239971161,9.22898292541504,0,0.666666686534882,6,3000,2902.386736,0,FALSE,"mps",""
"pqa","Pa'a","Afro-Asiatic","African-Savannah",NA,NA,0,0.5,8,8000,386.5430151,0,FALSE,NA,""
"pqm","Malecite-Passamaquoddy","Algic","E-North-America",NA,NA,0,0.576666653156281,15,2060,1084.511892,0,FALSE,NA,""
"pri","Paicî","Austronesian","",1.410120844841,7.60916471481323,0,NA,NA,5500,2325.632946,0,FALSE,NA,""
